FID,Route_Name,Route_Numb,Route_Dire,On_Street,At_Street,X,Y
0,LaSalle 25,0.000000000000000, ,Sixth Concession,Montgomery,-83.001764196699995,42.231449664599999
1,LaSalle 25,0.000000000000000, ,Heritage,Sixth Concession,-83.008535043300000,42.230435443899999
2,LaSalle 25,0.000000000000000, ,Heritage,Blackthorn,-83.009351377800002,42.231657964100002
3,LaSalle 25,0.000000000000000, ,Heritage,Rushwood,-83.012214086599997,42.234985123100003
4,LaSalle 25,0.000000000000000, ,Heritage,Rushwood,-83.013899563600006,42.237070710700003
5,LaSalle 25,0.000000000000000, ,Heritage,Sandwich West,-83.015378860499993,42.239135603699999
6,LaSalle 25,0.000000000000000, ,Sandwich West,Lovell,-83.016684678999994,42.239707598400003
7,LaSalle 25,0.000000000000000, ,Sandwich West,Durocher,-83.018092756300007,42.238306265600002
8,LaSalle 25,0.000000000000000, ,Sandwich West,D'Amore,-83.019260137200007,42.237220267300003
9,LaSalle 25,0.000000000000000, ,Sandwich West,Mary,-83.021463948299996,42.236223953200003
10,LaSalle 25,0.000000000000000, ,Sandwich West,Huron Church,-83.023954517899995,42.235996541299997
11,LaSalle 25,0.000000000000000, ,Huron Church,Skinner,-83.026487502999998,42.237693187300003
12,LaSalle 25,0.000000000000000, ,Huron Church,Disputed,-83.027603180100002,42.239431463400003
13,LaSalle 25,0.000000000000000, ,Normandy,Huron Church,-83.030575583599997,42.243770279899998
14,LaSalle 25,0.000000000000000, ,Normandy,Thirteenth,-83.033284607300004,42.243855887899997
15,LaSalle 25,0.000000000000000, ,Normandy,Tenth,-83.039586807299997,42.244066851600003
16,LaSalle 25,0.000000000000000, ,Normandy,Seventh,-83.046428704999997,42.244297389700002
17,LaSalle 25,0.000000000000000, ,Ellis,Normandy,-83.055467231899996,42.245292659100002
18,LaSalle 25,0.000000000000000, ,Delmar,Trinity,-83.057104593099993,42.247890290800001
19,LaSalle 25,0.000000000000000, ,Malden,Normandy,-83.060801700499994,42.245108768700000
20,LaSalle 25,0.000000000000000, ,Malden,Grillo,-83.060994015600002,42.242658744300002
21,LaSalle 25,0.000000000000000, ,Malden,Edgemore,-83.061136427899996,42.240065372200000
22,LaSalle 25,0.000000000000000, ,Malden,Stuart,-83.061250004800002,42.238479702100001
23,LaSalle 25,0.000000000000000, ,Malden,Valiant,-83.061341176400006,42.236975131900003
24,LaSalle 25,0.000000000000000, ,Malden,Reaume,-83.061483520099998,42.234829162099999
25,LaSalle 25,0.000000000000000, ,Laurier,Malden,-83.060849232799995,42.225938071599998
26,LaSalle 25,0.000000000000000, ,Laurier,Tacoma,-83.064159943199996,42.226807982099999
27,LaSalle 25,0.000000000000000, ,Laurier,Selkirk,-83.068721300600004,42.227942485800000
28,LaSalle 25,0.000000000000000, ,Laurier,First,-83.072938648800005,42.228997695200000
29,LaSalle 25,0.000000000000000, ,Laurier,Matchette,-83.076340969699999,42.229867648000003
30,LaSalle 25,0.000000000000000, ,Laurier,Marquette,-83.082399543500003,42.231395519300001
31,LaSalle 25,0.000000000000000, ,Laurier,Mayfair,-83.086665034600003,42.232473631300003
32,LaSalle 25,0.000000000000000, ,Laurier,Alfred,-83.089685995400004,42.233237146500002
33,LaSalle 25,0.000000000000000, ,Laurier,Hazel,-83.092871574599997,42.234038439199999
34,LaSalle 25,0.000000000000000, ,Michigan,Laurier,-83.095203117200001,42.234383610700000
35,LaSalle 25,0.000000000000000, ,Michigan,Delaware,-83.095333292999996,42.231820046199999
36,LaSalle 25,0.000000000000000, ,Michigan,Fields,-83.095462150700001,42.229783367899998
37,LaSalle 25,0.000000000000000, ,Michigan,International,-83.095549323300006,42.227747831700000
38,LaSalle 25,0.000000000000000, ,International,Front,-83.101872485900003,42.228942319100000
39,LaSalle 25,0.000000000000000, ,Front,Boismier,-83.103203804299994,42.232379187799999
40,LaSalle 25,0.000000000000000, ,Front,Adams,-83.102878559600001,42.234515932599997
41,LaSalle 25,0.000000000000000, ,Front,Laurier,-83.102554902500003,42.236264935100003
42,LaSalle 25,0.000000000000000, ,Front,Huron,-83.102216329699999,42.238121771099998
43,LaSalle 25,0.000000000000000, ,Front,Bouffard,-83.101853704600003,42.239717572499998
44,LaSalle 25,0.000000000000000, ,Front,Riverview,-83.101471493199995,42.241818102700002
45,LaSalle 25,0.000000000000000, ,Front,Reaume,-83.101115431899998,42.244166729600003
46,LaSalle 25,0.000000000000000, ,Front,Antaya,-83.098424684600005,42.246098759299997
47,LaSalle 25,0.000000000000000, ,Front,River,-83.094891934499998,42.246102954500003
48,LaSalle 25,0.000000000000000, ,Morton,Ojibway,-83.089766701900004,42.249701099100001
49,LaSalle 25,0.000000000000000, ,Morton,Ramblewood,-83.087189237499999,42.249027778200002
50,LaSalle 25,0.000000000000000, ,Morton,Ramblewood,-83.084440528700000,42.248333698800003
51,LaSalle 25,0.000000000000000, ,Morton,Wales,-83.081716877399998,42.247640467899998
52,LaSalle 25,0.000000000000000, ,Morton,Quick,-83.078921447799999,42.246936365400003
53,LaSalle 25,0.000000000000000, ,Morton,Matchette,-83.077103591500006,42.246484761399998
54,LaSalle 25,0.000000000000000, ,Matchette,Minto,-83.076701062699996,42.243057073700001
55,LaSalle 25,0.000000000000000, ,Matchette,Monty,-83.076854512300002,42.240683255699999
56,LaSalle 25,0.000000000000000, ,Reaume,Matchette,-83.076562471700001,42.238278450099997
57,LaSalle 25,0.000000000000000, ,Reaume,Piruzza,-83.072393772300003,42.237221469600001
58,LaSalle 25,0.000000000000000, ,Reaume,Deerview,-83.069164459199996,42.236399955400003
59,LaSalle 25,0.000000000000000, ,Reaume,Woodbridge,-83.066208027000002,42.235661002199997
60,LaSalle 25,0.000000000000000, ,Reaume,Malden,-83.062598921399996,42.234752601499999
61,LaSalle 25,0.000000000000000, ,Malden,Rosati,-83.061565029400001,42.233219133799999
62,LaSalle 25,0.000000000000000, ,Malden,Bouffard,-83.061023687100004,42.229620814000000
63,LaSalle 25,0.000000000000000, ,Malden,Laurier,-83.060488110400001,42.225570431800001
64,LaSalle 25,0.000000000000000, ,Mike Raymond,Malden,-83.059820860700000,42.223045259099997
65,LaSalle 25,0.000000000000000, ,Vollmer Centre,Front Entrance,-83.052640858199993,42.222382939799999
66,LaSalle 25,0.000000000000000, ,Malden,Bouffard,-83.061122410600007,42.229115205399999
67,LaSalle 25,0.000000000000000, ,Malden,Rosati,-83.061774004300005,42.233687941800000
68,LaSalle 25,0.000000000000000, ,Malden,Monty,-83.061610723200005,42.235913715700001
69,LaSalle 25,0.000000000000000, ,Malden,Outram,-83.061526093200001,42.237345937400001
70,LaSalle 25,0.000000000000000, ,Malden,Edgemore,-83.061383406000004,42.239957980299998
71,LaSalle 25,0.000000000000000, ,Malden,Morton,-83.061246838599999,42.241675335399997
72,LaSalle 25,0.000000000000000, ,Malden,Normandy,-83.061070872499997,42.245003854099998
73,LaSalle 25,0.000000000000000, ,Delmar,Trinity,-83.057337670699994,42.248026218500002
74,LaSalle 25,0.000000000000000, ,Ellis,Normandy,-83.055323616099997,42.245054828000001
75,LaSalle 25,0.000000000000000, ,Normandy,Seventh,-83.045532391799995,42.244382445100001
76,LaSalle 25,0.000000000000000, ,Normandy,Tenth,-83.040407581699995,42.244221720900001
77,LaSalle 25,0.000000000000000, ,Normandy,Twelfth,-83.035240433900000,42.244032308800001
78,LaSalle 25,0.000000000000000, ,Normandy,Huron Church,-83.031326766899994,42.243924226899999
79,LaSalle 25,0.000000000000000, ,Huron Church,Cousineau,-83.027530465400005,42.239679403899999
80,LaSalle 25,0.000000000000000, ,Huron Church,Skinner,-83.026299557800002,42.237709673600001
81,LaSalle 25,0.000000000000000, ,Sandwich West,Huron Church,-83.024381729599995,42.235977695099997
82,LaSalle 25,0.000000000000000, ,Sandwich West,Mary,-83.021894747299996,42.236336837800003
83,LaSalle 25,0.000000000000000, ,Sandwich West,D'Amore,-83.019553683100000,42.237221881200000
84,LaSalle 25,0.000000000000000, ,Sandwich West,Durocher,-83.018070652600002,42.238665390500003
85,LaSalle 25,0.000000000000000, ,Sandwich West,Lovell,-83.016762110900004,42.239820852500003
86,LaSalle 25,0.000000000000000, ,Heritage,Sandwich West,-83.015135308100000,42.239084715399997
87,LaSalle 25,0.000000000000000, ,Heritage,Rushwood,-83.013797508400003,42.237200360499997
88,LaSalle 25,0.000000000000000, ,Heritage,Rushwood,-83.011896605800004,42.234778626000001
89,LaSalle 25,0.000000000000000, ,Heritage,Winfield,-83.010076461599994,42.232197292599999
90,LaSalle 25,0.000000000000000, ,Heritage,Winfield,-83.008538422599997,42.231185695299999
91,LaSalle 25,0.000000000000000, ,Montgomery,Eastbourne,-83.002323622899993,42.232455196300002
92,LaSalle 25,0.000000000000000, ,Montgomery,Surrey,-83.003715630200006,42.234642268300000
93,LaSalle 25,0.000000000000000, ,St Clair,Front Entrance,-83.017845853899999,42.246102079600000
94,Special Events,0.000000000000000, ,Transit Terminal,Chatham,-83.043199722200001,42.317727578600000
95,UWSA VIA Rail Shuttle,0.000000000000000, ,VIA Rail Station,Montreuil,-83.006880809899997,42.325178353399998
96,Tunnel Bus,0.000000000000000, ,Chatham,Ouellette,-83.039966777999993,42.318217187700000
97,Tunnel Bus,0.000000000000000, ,Chatham,Goyeau,-83.038021602000001,42.318670902299999
98,Parent 14,0.000000000000000, ,Sydney,Windsor Commons,-82.999321173900000,42.272451942700002
99,Walkerville 8,0.000000000000000, ,Riverside,Langlois,-83.024472009799993,42.323538524999996
100,Walkerville 8,0.000000000000000, ,Riverside,Gladstone,-83.019620798800005,42.325049107100000
101,Walkerville 8,0.000000000000000, ,Lincoln,Mohawk,-83.003455883599997,42.302450089099999
102,Walkerville 8,0.000000000000000, ,Walker,Moxlay,-82.971425556300005,42.266103250000000
103,Walkerville 8,0.000000000000000, ,Gladstone,Ellis,-83.008931686500006,42.308747086399997
104,Walkerville 8,0.000000000000000, ,Riverside,Gladstone,-83.019950059400003,42.324834231399997
105,Walkerville 8,0.000000000000000, ,Riverside,Langlois,-83.024685272200003,42.323286203800002
106,South Windsor 7,0.000000000000000, ,Sprucewood,Matchette,-83.075991282399997,42.252580523699997
107,South Windsor 7,0.000000000000000, ,Sprucewood,Newman,-83.064291925899994,42.247366068700003
108,South Windsor 7,0.000000000000000, ,Todd Lane,Oxley,-83.044474271799999,42.251187167600001
109,South Windsor 7,0.000000000000000, ,Todd Lane,Tenth,-83.039950474600005,42.251029592800002
110,South Windsor 7,0.000000000000000, ,Cabana,Askin,-83.029253253999997,42.252612688500001
111,South Windsor 7,0.000000000000000, ,Cabana,Casgrain,-83.014076470700005,42.255428673399997
112,South Windsor 7,0.000000000000000, ,Cabana,Granada,-83.007359598199997,42.256660828900003
113,South Windsor 7,0.000000000000000, ,Division,Bliss,-82.972825805699998,42.262553643200000
114,South Windsor 7,0.000000000000000, ,Provincial,Cabana,-82.983001046900000,42.260989959400000
115,South Windsor 7,0.000000000000000, ,Cabana,Granada,-83.005797336100002,42.256723892899998
116,South Windsor 7,0.000000000000000, ,Cabana,Casgrain,-83.014494391900001,42.255173510399999
117,South Windsor 7,0.000000000000000, ,Cabana,Borrelli,-83.030315213400002,42.252241679699999
118,South Windsor 7,0.000000000000000, ,Todd Lane,Bishop,-83.043963158400004,42.251023945699998
119,South Windsor 7,0.000000000000000, ,Sprucewood,Newman,-83.064590870900005,42.247328228199997
120,Dougall 6,0.000000000000000, ,Bruce,Caroline,-83.040090765700000,42.308808768699997
121,Dougall 6,0.000000000000000, ,Dougall,Dougall Town Centre,-83.013167754300000,42.272094152800001
122,Dougall 6,0.000000000000000, ,Dougall,Liberty,-83.009173052300000,42.265825432100002
123,Dougall 6,0.000000000000000, ,Erie,Janette,-83.039808269999995,42.306755365500003
124,Dougall 6,0.000000000000000, ,Janette,Caroline,-83.041103850200003,42.308070324200003
125,Dougall 6,0.000000000000000, ,Janette,Elliott,-83.042029918400004,42.309488283500002
126,Dominion 5,0.000000000000000, ,Campbell,Martindale,-83.057587236399996,42.309791172399997
127,Dominion 5,0.000000000000000, ,Campbell,Mark,-83.046757863400003,42.294570840200002
128,Dominion 5,0.000000000000000, ,Glenwood,St Gabriel,-83.023410985400005,42.256215579399999
129,Dominion 5,0.000000000000000, ,Campbell,Martindale,-83.057524882500005,42.309397892900002
130,Central 3,0.000000000000000, ,George,Guy,-82.977186030400006,42.307974635999997
131,Central 3,0.000000000000000, ,North Service,Electrical Union,-82.962629205799999,42.286725136599998
132,Central 3,0.000000000000000, ,Jefferson,EC Row,-82.939932578400004,42.291774531000002
133,Central 3,0.000000000000000, ,Jefferson,Rhodes,-82.938030923499994,42.288630466500003
134,Central 3,0.000000000000000, ,George,Guy,-82.977266828799998,42.308350908700000
135,Central 3,0.000000000000000, ,Drouillard,Metcalfe,-82.995829984699995,42.314665171900003
136,Crosstown 2,0.000000000000000, ,Wyandotte,Patrice,-82.962410876199996,42.329871275899997
137,Crosstown 2,0.000000000000000, ,Little River,Adair,-82.937594880399999,42.327167277800001
138,Crosstown 2,0.000000000000000, ,Prince,King,-83.077926431099996,42.290495412600002
139,Transway 1C,0.000000000000000, ,Tecumseh,Francois,-82.971445320499996,42.306828121999999
140,Transway 1C,0.000000000000000, ,Rivard,Tecumseh,-82.957465291000005,42.308461290499999
141,Transway 1C,0.000000000000000, ,University,Church,-83.042841132600003,42.316581516600003
142,Transway 1C,0.000000000000000, ,University,Curry,-83.056248794599995,42.312482153900000
143,Transway 1C,0.000000000000000, ,Sandwich,University,-83.073194620300001,42.306612322600003
144,Special Events,0.000000000000000, ,Gratiot,Antietam,-83.041882628099998,42.339746939100003
145,South Windsor 7,0.000000000000000, ,Provincial,Sixth Concession,-82.978292699899995,42.258436036799999
146,Transway 1A,0.000000000000000, ,Howard,Foch,-83.014806478300002,42.293659547799997
147,Parent 14,0.000000000000000, ,Chatham,Goyeau,-83.038021602000001,42.318670902299999
148,Tunnel Bus,0.000000000000000, ,McDougall,University,-83.034229005100002,42.318620898200003
149,Tunnel Bus,0.000000000000000, ,McDougall,Wyandotte,-83.032701222699998,42.316075859400001
150,Parent 14,0.000000000000000, ,Marentette,Sydney,-82.998105581600001,42.274430006800003
151,Parent 14,0.000000000000000, ,Marentette,Sydney,-82.997831384400001,42.274267219899997
152,Lauzon 10,0.000000000000000, ,Anchor,Jamieson Entrance,-82.909007123199999,42.296516509299998
153,Central 3,0.000000000000000, ,Central,Temple,-82.971675907999995,42.286903254599999
154,Parent 14,0.000000000000000, ,Marentette,EC Row Ave,-83.000558652199999,42.278240154800002
155,Parent 14,0.000000000000000, ,EC Row Ave,Devon,-82.998259596799997,42.280049748700002
156,Parent 14,0.000000000000000, ,EC Row Ave,Devon,-82.998427158200002,42.279833274799998
157,Parent 14,0.000000000000000, ,Marentette,EC Row Ave,-83.000259291899994,42.278137102000002
158,Lauzon 10,0.000000000000000, ,Wyandotte,Martinique,-82.924218313500006,42.333653472199998
159,Lauzon 10,0.000000000000000, ,Wyandotte,Florence,-82.919063515800005,42.333744656800000
160,Lauzon 10,0.000000000000000, ,Wyandotte,Clover,-82.915997709600006,42.333781647700000
161,Lauzon 10,0.000000000000000, ,Wyandotte,Greenpark,-82.906941584799995,42.332405320299998
162,Lauzon 10,0.000000000000000, ,Greenpark,Amalfi,-82.906985085499997,42.334482359100001
163,Lauzon 10,0.000000000000000, ,Clover,Firgrove,-82.912079202499996,42.320620395299997
164,Lauzon 10,0.000000000000000, ,WFCU Centre,Main Entrance,-82.928081522599996,42.319773340600001
165,Lauzon 10,0.000000000000000, ,WFCU Centre,Main Entrance,-82.928304951100003,42.319809603499998
166,Lauzon 10,0.000000000000000, ,Banwell,Wildwood,-82.899330816299994,42.306559096400001
167,Lauzon 10,0.000000000000000, ,Anchor,CS Wind,-82.912653929399994,42.295847103699998
168,Lauzon 10,0.000000000000000, ,Anchor,Green Shield,-82.917210746999999,42.295018902000002
169,Lauzon 10,0.000000000000000, ,Anchor,Twin Oaks,-82.918431043699997,42.292935673700001
170,Lauzon 10,0.000000000000000, ,Forest Glade,Meadowbrook,-82.925034725100005,42.298901029900001
171,Lauzon 10,0.000000000000000, ,Lauzon,Forest Glade,-82.922997459300007,42.299878797799998
172,Lauzon 10,0.000000000000000, ,Lauzon,Vince,-82.927221027100003,42.306703589300000
173,Walkerville 8,0.000000000000000, ,North Talbot,Old West,-82.977740617099997,42.242365616199997
174,Transway 1C,0.000000000000000, ,Tecumseh,Forest,-83.008740446199994,42.299494050600003
175,Transway 1A,0.000000000000000, ,Howard,Memorial,-83.013475409799995,42.291419316300001
176,Transway 1A,0.000000000000000, ,Sydney,Windsor Commons,-82.999826660400004,42.271994895699997
177,Walkerville 8,0.000000000000000, ,Lincoln,Lens,-83.001430746899999,42.299065368800001
178,Walkerville 8,0.000000000000000, ,Lincoln,Lens,-83.001509056800003,42.299465140199999
179,Lauzon 10,0.000000000000000, ,Little River,Banwell,-82.903941706500007,42.325654377299998
180,Central 3,0.000000000000000, ,Crawford,Wyandotte,-83.046765253900006,42.310085574900000
181,Walkerville 8,0.000000000000000, ,Riverside,McDougall,-83.035485208099999,42.320741482400003
182,Central 3 West,0.000000000000000, ,Riverside,Caron,-83.048123062800002,42.317731911899997
183,Transway 1C,0.000000000000000, ,Victoria,University,-83.041152091900003,42.317360947300003
184,Dougall 6,0.000000000000000, ,Bruce,Elliott,-83.041056076199993,42.310302195299997
185,Walkerville 8,0.000000000000000, ,Walker,Provincial,-82.962733114900004,42.251025819299997
186,Walkerville 8,0.000000000000000, ,Walker,Provincial,-82.963025186899998,42.251474308399999
187,Central 3,0.000000000000000, ,Rhodes,Wheelton,-82.966014254200005,42.281815752699998
188,South Windsor 7,0.000000000000000, ,Malden,Orford,-83.060841727300001,42.248997017900003
189,Lauzon 10,0.000000000000000, ,McHugh,Cypress,-82.918291040200003,42.318702696499997
190,Lauzon 10,0.000000000000000, ,McHugh,Cypress,-82.918517559099996,42.318888166400001
191,Central 3,0.000000000000000, ,Erie,Marion,-83.018574939100006,42.314424576599997
192,Transway 1C,0.000000000000000, ,Tecumseh,Rossini,-82.974315637299995,42.306283816899999
193,Transway 1A,0.000000000000000, ,Howard,Tecumseh,-83.016891135899996,42.297260295500003
194,Transway 1A,0.000000000000000, ,Transit Terminal,Chatham,-83.043152262800007,42.317564138599998
195,Transway 1A,0.000000000000000, ,Ouellette,Chatham,-83.039378210400002,42.317890269700001
196,Transway 1A,0.000000000000000, ,Ouellette,Park,-83.038095375899999,42.315943398199998
197,Transway 1A,0.000000000000000, ,Ouellette,Wyandotte,-83.036632732100003,42.313506824500003
198,Transway 1A,0.000000000000000, ,Ouellette,Elliott,-83.035175523299998,42.311327923400000
199,Transway 1A,0.000000000000000, ,Ouellette,Erie,-83.033329239599993,42.308440170799997
200,Transway 1A,0.000000000000000, ,Ouellette,Pine,-83.032337374199997,42.306906109000003
201,Transway 1A,0.000000000000000, ,Ouellette,Giles,-83.030935801200002,42.304675271500003
202,Transway 1A,0.000000000000000, ,Ouellette,Montrose,-83.030289286499993,42.303685370799997
203,Transway 1A,0.000000000000000, ,Ouellette,Ellis,-83.028939990100000,42.301585773500001
204,Transway 1A,0.000000000000000, ,Ouellette,Shepherd,-83.028061410099994,42.300230443099998
205,Transway 1A,0.000000000000000, ,Ouellette,Hanna,-83.026788534700003,42.298240352500002
206,Transway 1A,0.000000000000000, ,Tecumseh,Ouellette,-83.024059822500007,42.296561297899999
207,Transway 1A,0.000000000000000, ,Tecumseh,McDougall,-83.021656764900001,42.296990823400002
208,Transway 1C,0.000000000000000, ,Tecumseh,Howard,-83.017499753600006,42.297819460500001
209,Transway 1A,0.000000000000000, ,Howard,Logan,-83.015879575800000,42.295408650900001
210,Transway 1A,0.000000000000000, ,Howard,Eugenie,-83.012843422000003,42.287875803399999
211,Transway 1A,0.000000000000000, ,Howard,McDougall,-83.012456146000005,42.285335292200003
212,Transway 1A,0.000000000000000, ,Howard,Edinborough,-83.011319046300002,42.283504533799999
213,Transway 1A,0.000000000000000, ,Howard,Charles,-83.010167954699995,42.281733032900000
214,Transway 1A,0.000000000000000, ,Howard,Grand Marais,-83.008802599299997,42.279560014499999
215,Transway 1A,0.000000000000000, ,Howard,Roundhouse Centre,-83.005408835400004,42.274185497399998
216,Transway 1A,0.000000000000000, ,Devonshire Mall,Moxies,-82.999921934000000,42.273688571000001
217,Transway 1A,0.000000000000000, ,Howard,Devonshire Mall,-83.004847551799998,42.273967875399997
218,Transway 1A,0.000000000000000, ,Howard,Grand Marais,-83.008459214499993,42.279563576999998
219,Transway 1A,0.000000000000000, ,Howard,Charles,-83.009885530700004,42.281762896300002
220,Transway 1A,0.000000000000000, ,Howard,Edinborough,-83.010863124400004,42.283312648100001
221,Transway 1A,0.000000000000000, ,Howard,McDougall,-83.012091091800002,42.285249772800000
222,Transway 1A,0.000000000000000, ,Howard,McDougall,-83.012626825400005,42.286866572500003
223,Transway 1A,0.000000000000000, ,Howard,Eugenie,-83.012484022899997,42.288782210400001
224,Transway 1A,0.000000000000000, ,Howard,Lens,-83.013763220499996,42.292424783100003
225,Transway 1A,0.000000000000000, ,Howard,Foch,-83.014670154599997,42.293838729500003
226,Transway 1A,0.000000000000000, ,Howard,Logan,-83.015569954100002,42.295285446599998
227,Transway 1A,0.000000000000000, ,Tecumseh,Howard,-83.017802823599993,42.297976229100001
228,Transway 1A,0.000000000000000, ,Tecumseh,McDougall,-83.020558680600004,42.297430691700001
229,Transway 1A,0.000000000000000, ,Tecumseh,Goyeau,-83.023761982899998,42.296806711400002
230,Transway 1A,0.000000000000000, ,Ouellette,Tecumseh,-83.025613905300006,42.296980883600000
231,Transway 1A,0.000000000000000, ,Ouellette,Hanna,-83.026453821700002,42.298190329500002
232,Transway 1A,0.000000000000000, ,Ouellette,Shepherd,-83.028125450199994,42.300815962800002
233,Transway 1A,0.000000000000000, ,Ouellette,Ellis,-83.029258542700006,42.302559630899999
234,Transway 1A,0.000000000000000, ,Ouellette,Montrose,-83.030296368199998,42.304150641100001
235,Transway 1A,0.000000000000000, ,Ouellette,Giles,-83.031339565600007,42.305750911099999
236,Transway 1A,0.000000000000000, ,Ouellette,Pine,-83.032299129099997,42.307264938000003
237,Transway 1A,0.000000000000000, ,Ouellette,Erie,-83.033683257000007,42.309402441700001
238,Transway 1A,0.000000000000000, ,Ouellette,Ouellette Manor,-83.034347669400006,42.310422554200002
239,Transway 1A,0.000000000000000, ,Ouellette,Elliott,-83.035440717599997,42.312135267199999
240,Transway 1A,0.000000000000000, ,Ouellette,Wyandotte,-83.036938383800006,42.314490708900003
241,Transway 1A,0.000000000000000, ,Ouellette,Park,-83.038419262399998,42.316725745699998
242,Transway 1A,0.000000000000000, ,Chatham,Ouellette,-83.039966777999993,42.318217187700000
243,Transway 1C,0.000000000000000, ,College Ave,Community Centre,-83.070901307599996,42.296135919999998
244,Transway 1C,0.000000000000000, ,College,South,-83.073348913299995,42.293149282199998
245,Transway 1C,0.000000000000000, ,College,Prince,-83.075351766799997,42.289948924500003
246,Transway 1C,0.000000000000000, ,Prince,Barrymore,-83.071911473900002,42.288818918499999
247,Transway 1C,0.000000000000000, ,Prince,Mulford,-83.069715950599999,42.288276869800001
248,Transway 1C,0.000000000000000, ,Prince,Vaughan,-83.067294809800003,42.287681965499999
249,Transway 1C,0.000000000000000, ,Prince,Glenfield,-83.063511062399996,42.286744476300001
250,Transway 1C,0.000000000000000, ,Prince,Whitney,-83.060922754000003,42.286110065099997
251,Transway 1C,0.000000000000000, ,Felix,Tecumseh,-83.061998012399997,42.288861414199999
252,Transway 1C,0.000000000000000, ,Felix,Manchester,-83.064596435499993,42.291162588299997
253,Transway 1C,0.000000000000000, ,Felix,Girardot,-83.065997241299996,42.293386302599998
254,Transway 1C,0.000000000000000, ,Felix,Millen,-83.067640938699995,42.295933385300003
255,Transway 1C,0.000000000000000, ,Felix,College,-83.068493897300002,42.297264820899997
256,Transway 1C,0.000000000000000, ,Felix,Linwood,-83.070068777200007,42.299721516500000
257,Transway 1C,0.000000000000000, ,Mill,Donnelly,-83.071844674999994,42.300812549800000
258,Transway 1C,0.000000000000000, ,Mill,Sandwich,-83.075385791100004,42.302016908299997
259,Transway 1C,0.000000000000000, ,Sandwich,Detroit,-83.074211040799995,42.304862725100001
260,Transway 1C,0.000000000000000, ,University,Huron Church,-83.070568402899994,42.307891532100001
261,Transway 1C,0.000000000000000, ,University,Patricia,-83.068395944100004,42.308657614900000
262,Transway 1C,0.000000000000000, ,University,California,-83.065964289500002,42.309427498200002
263,Transway 1C,0.000000000000000, ,University,Randolph,-83.063531197200007,42.310194442600000
264,Transway 1C,0.000000000000000, ,University,Partington,-83.061509212100006,42.310806079199999
265,Transway 1C,0.000000000000000, ,University,Campbell,-83.058297324400002,42.311829797999998
266,Transway 1C,0.000000000000000, ,University,Cameron,-83.054052427599999,42.313181481500003
267,Transway 1C,0.000000000000000, ,University,Wellington,-83.052197073000002,42.313755497199999
268,Transway 1C,0.000000000000000, ,University,Crawford,-83.049750613599997,42.314532281500000
269,Transway 1C,0.000000000000000, ,University,Caron,-83.046827560500006,42.315473521400001
270,Transway 1C,0.000000000000000, ,University,Bruce,-83.045143233100006,42.316005242199999
271,Transway 1C,0.000000000000000, ,Transit Terminal,Chatham,-83.043530490699993,42.317880010899998
272,Transway 1C,0.000000000000000, ,Tecumseh,Marentette,-83.013079460499995,42.298687519200001
273,Transway 1C,0.000000000000000, ,Tecumseh,Parent,-83.010772125800003,42.299089103900002
274,Transway 1C,0.000000000000000, ,Tecumseh,Parkwood,-83.006553499099994,42.299906702599998
275,Transway 1C,0.000000000000000, ,Tecumseh,Moy,-83.004380551699995,42.300340686200002
276,Transway 1C,0.000000000000000, ,Tecumseh,Lincoln,-83.002070165000006,42.300773938399999
277,Transway 1C,0.000000000000000, ,Tecumseh,Kildare,-82.998890102399997,42.301393909900000
278,Transway 1C,0.000000000000000, ,Tecumseh,Byng,-82.996049492300003,42.301924668900000
279,Transway 1C,0.000000000000000, ,Tecumseh,Walker,-82.992996312499997,42.302514736399999
280,Transway 1C,0.000000000000000, ,Tecumseh,Cadillac,-82.987659583899998,42.303551056000003
281,Transway 1C,0.000000000000000, ,Tecumseh,Chandler,-82.985659657100001,42.303925315699999
282,Transway 1C,0.000000000000000, ,Tecumseh,Meldrum,-82.983139558800005,42.304412796699999
283,Transway 1C,0.000000000000000, ,Tecumseh,Central,-82.979601656200003,42.305084072699998
284,Transway 1C,0.000000000000000, ,Tecumseh,Aubin,-82.977051380899994,42.305567708399998
285,Transway 1C,0.000000000000000, ,Tecumseh,George,-82.974877330400005,42.305987706899998
286,Transway 1C,0.000000000000000, ,Tecumseh,Rossini,-82.972805636700002,42.306380877700001
287,Transway 1C,0.000000000000000, ,Tecumseh,Francois,-82.970778135800003,42.306768472000002
288,Transway 1C,0.000000000000000, ,Tecumseh,Pillette,-82.967455788600006,42.307401481799999
289,Transway 1C,0.000000000000000, ,Tecumseh,Norman,-82.965620226300004,42.307738238699997
290,Transway 1C,0.000000000000000, ,Tecumseh,Westminster,-82.963277143799999,42.308169261200000
291,Transway 1C,0.000000000000000, ,Tecumseh,Ford,-82.960242520899996,42.308723059599998
292,Transway 1C,0.000000000000000, ,Rivard,Tecumseh,-82.957959734699998,42.308679337299999
293,Transway 1C,0.000000000000000, ,Rivard,Adstoll,-82.957152010900003,42.307640557500001
294,Transway 1C,0.000000000000000, ,Rivard,Rose,-82.955870500700001,42.304976712299997
295,Transway 1C,0.000000000000000, ,Rose,Jos St Louis,-82.953504958699995,42.305204921900000
296,Ottawa 4,0.000000000000000, ,Rose,Clemenceau,-82.951531131199999,42.305900041000001
297,Transway 1C,0.000000000000000, ,Rose,Lloyd George,-82.950183246500004,42.306349398199998
