the_geom,stop_code,OBJECTID,stop_id,stop_name,stop_desc,stop_lat,stop_lon,Source
POINT (-83.16712699999994 42.351369000000034),TILIEB,2364,4267,TIREMAN & LITTLEFIELD,Tireman St & Littlefield Ave,42.351369,-83.167127,DDOT GTFS
POINT (-83.16512399999993 42.35163700000004),TIPIWB,2365,4269,TIREMAN & PINEHURST,Tireman St & Pinehurst St,42.351637,-83.165124,DDOT GTFS
POINT (-83.16391399999998 42.35146700000007),TITHEB,2366,4270,TIREMAN & THEISEN,Tireman St & Theisen Ave,42.351467,-83.163914,DDOT GTFS
POINT (-83.16232599999995 42.351735000000076),TIMIWB,2367,4271,TIREMAN & MIDDLEPOINT,Tireman St & Middlepoint St,42.351735,-83.162326,DDOT GTFS
POINT (-83.16083499999996 42.35149300000006),TIMOEB,2368,4272,TIREMAN & MORROW CIRCLE,Tireman St & E Morrow Cir,42.351493,-83.160835,DDOT GTFS
POINT (-83.16018799999995 42.35180600000007),TIFRWB,2369,4273,TIREMAN & FREDA,Tireman St & Freda St,42.351806,-83.160188,DDOT GTFS
POINT (-83.15655899999996 42.35192100000006),TIKEWB,2370,4274,TIREMAN & KENTUCKY,Tireman St & Kentucky St,42.351921,-83.156559,DDOT GTFS
POINT (-83.15495899999996 42.35167000000007),TIINEB,2371,4275,TIREMAN & INDIANA,Tireman St & Indiana St,42.35167,-83.154959,DDOT GTFS
POINT (-83.15429899999998 42.351938000000075),TIWIWB,2372,4276,TIREMAN & WISCONSIN,Tireman St & Wisconsin St,42.351938,-83.154299,DDOT GTFS
POINT (-83.15283299999999 42.35176800000005),TIOHEB,2373,4277,TIREMAN & OHIO,Tireman St & Ohio St,42.351768,-83.152833,DDOT GTFS
POINT (-83.15190499999994 42.352036000000055),TINOWB,2374,4278,TIREMAN & NORTHLAWN,Tireman St & Northlawn St,42.352036,-83.151905,DDOT GTFS
POINT (-83.14942499999995 42.35179300000004),TIROEB,2375,4279,TIREMAN & ROSELAWN,Tireman St & Roselawn St,42.351793,-83.149425,DDOT GTFS
POINT (-83.14980299999996 42.35203500000006),TIROWB,2376,4280,TIREMAN & ROSELAWN,Tireman St & Roselawn St,42.352035,-83.149803,DDOT GTFS
POINT (-83.14726199999996 42.35213200000004),TIALWB,2377,4281,TIREMAN & ALPINE,Tireman St & Alpine St,42.352132,-83.147262,DDOT GTFS
POINT (-83.14600399999995 42.35186300000004),TICEEB,2378,4282,TIREMAN & CENTRAL,Tireman St & Central St,42.351863,-83.146004,DDOT GTFS
POINT (-83.14546599999994 42.35213100000004),TIBRWB,2379,4283,TIREMAN & BRYDEN,Tireman St & Bryden St,42.352131,-83.145466,DDOT GTFS
POINT (-83.14406199999996 42.35189800000006),TIAMEB,2380,4284,TIREMAN & AMERICAN,Tireman St & American St,42.351898,-83.144062,DDOT GTFS
POINT (-83.14355999999998 42.35218400000008),TIPRWB,2381,4285,TIREMAN & PRAIRIE,Tireman St & Prairie St,42.352184,-83.14356,DDOT GTFS
POINT (-83.14083599999998 42.351969000000054),TIBUEB,2382,4286,TIREMAN & BURNETTE,Tireman St & Burnette St,42.351969,-83.140836,DDOT GTFS
POINT (-83.14127599999995 42.35223700000006),TIBUWB,2383,4287,TIREMAN & BURNETTE,Tireman St & Burnette St,42.352237,-83.141276,DDOT GTFS
POINT (-83.13814899999994 42.35196700000006),TIRAEB,2384,4288,TIREMAN & RANGOON,Tireman St & Rangoon St,42.351967,-83.138149,DDOT GTFS
POINT (-83.13850299999996 42.35223600000006),TIRAWB,2385,4289,TIREMAN & RANGOON,Tireman St & Rangoon St,42.352236,-83.138503,DDOT GTFS
POINT (-83.13566899999995 42.351743000000056),LVTISB,2386,4291,LIVERNOIS & TIREMAN,Livernois Ave & Tireman St,42.351743,-83.135669,DDOT GTFS
POINT (-83.13570499999997 42.352378000000044),LVTINB,2387,4293,LIVERNOIS & TIREMAN,Livernois Ave & Tireman St,42.352378,-83.135705,DDOT GTFS
POINT (-83.12981599999995 42.35226700000004),EPTINB,2388,4296,EPWORTH & TIREMAN,Epworth St & Tireman St,42.352267,-83.129816,DDOT GTFS
POINT (-83.12951099999998 42.35184700000008),TIEPEB,2389,4297,TIREMAN & EPWORTH,Tireman St & Epworth St,42.351847,-83.129511,DDOT GTFS
POINT (-83.12984099999994 42.351784000000066),EPTISB,2390,4298,EPWORTH & TIREMAN,Epworth St & Tireman St,42.351784,-83.129841,DDOT GTFS
POINT (-83.13009799999998 42.35213300000004),TIEPWB,2391,4299,TIREMAN & EPWORTH,Tireman St & Epworth St,42.352133,-83.130098,DDOT GTFS
POINT (-83.12716599999999 42.35202400000003),TISEWB,2392,4301,TIREMAN & SEEBALT,Tireman St & Seebaldt St,42.352024,-83.127166,DDOT GTFS
POINT (-83.12532099999999 42.35176400000006),TINOEB,2393,4302,TIREMAN & NORTHFIELD,Tireman St & Northfield St,42.351764,-83.125321,DDOT GTFS
POINT (-83.12463699999995 42.352032000000065),TILAWB,2394,4303,TIREMAN & LARCHMONT,Tireman St & Larchmont St,42.352032,-83.124637,DDOT GTFS
POINT (-83.12279199999995 42.35184300000003),TIBEEB,2395,4304,TIREMAN & BEGOLE,Tireman St & Begole St,42.351843,-83.122792,DDOT GTFS
POINT (-83.12119099999995 42.35225400000007),TIIREB,2396,4305,TIREMAN & IRONWOOD,Tireman St & Ironwood St,42.352254,-83.121191,DDOT GTFS
POINT (-83.12158199999999 42.35239700000005),TIIRWB,2397,4306,TIREMAN & IRONWOOD,Tireman St & Ironwood St,42.352397,-83.121582,DDOT GTFS
POINT (-83.11881999999997 42.35322700000006),TIBEEB,2398,4307,TIREMAN & BEECHWOOD,Tireman St & Beechwood St,42.353227,-83.11882,DDOT GTFS
POINT (-83.11705999999998 42.35382500000003),TIBOEB,2399,4311,TIREMAN & BOXWOOD,Tireman St & Boxwood St,42.353825,-83.11706,DDOT GTFS
POINT (-83.11649799999998 42.35426300000006),TIFIWB,2400,4312,TIREMAN & FIRWOOD,Tireman St & Firwood St,42.354263,-83.116498,DDOT GTFS
POINT (-83.11063899999994 42.35003800000004),WGMISB,2401,4313,GRAND BLVD & MILFORD,W Grand Blvd & Milford Ave,42.350038,-83.110639,DDOT GTFS
POINT (-83.11034499999994 42.350404000000026),WGMINB,2402,4314,GRAND BLVD & MILFORD,W Grand Blvd & Milford Ave,42.350404,-83.110345,DDOT GTFS
POINT (-83.11085599999996 42.35188900000003),WGMOSB,2403,4315,GRAND BLVD & MOORE,W Grand Blvd & Moore Pl,42.351889,-83.110856,DDOT GTFS
POINT (-83.11053799999996 42.35230100000007),WGMONB,2404,4316,GRAND BLVD & MOORE,W Grand Blvd & Moore Pl,42.352301,-83.110538,DDOT GTFS
POINT (-83.10577499999994 42.34223600000007),WGHANB,2405,4317,GRAND BLVD & HANCOCK,W Grand Blvd & Hancock St W,42.342236,-83.105775,DDOT GTFS
POINT (-83.10582399999998 42.34173500000003),WGHASB,2406,4318,GRAND BLVD & HANCOCK,W Grand Blvd & Hancock St W,42.341735,-83.105824,DDOT GTFS
POINT (-83.10258099999999 42.33732400000008),WGNASB,2407,4319,GRAND BLVD & NALL,W Grand Blvd & Nall St,42.337324,-83.102581,DDOT GTFS
POINT (-83.10245799999996 42.337690000000066),WGNANB,2408,4320,GRAND BLVD & NALL,W Grand Blvd & Nall St,42.33769,-83.102458,DDOT GTFS
POINT (-83.10787199999999 42.345296000000076),WGWANB,2409,4322,GRAND BLVD & WARREN,W Grand Blvd & W Warren Ave,42.345296,-83.107872,DDOT GTFS
POINT (-83.11455499999994 42.35478100000006),TIJHEB,2410,4323,TIREMAN & JOHN E. HUNTER,Tireman St & Stanford St,42.354781,-83.114555,DDOT GTFS
POINT (-83.11330799999996 42.355200000000025),TIHAEB,2411,4324,TIREMAN & HARTFORD,Tireman St & Hartford St,42.3552,-83.113308,DDOT GTFS
POINT (-83.11269599999997 42.355736000000036),TISCWB,2412,4325,TIREMAN & SCOTTEN,Tireman St & Scotten St,42.355736,-83.112696,DDOT GTFS
POINT (-83.11042599999996 42.35424100000006),WGSCNB,2413,4326,GRAND BLVD & SCOVEL,W Grand Blvd & Scovel Pl,42.354241,-83.110426,DDOT GTFS
POINT (-83.11080499999997 42.35382100000004),WGSCSB,2414,4327,GRAND BLVD & SCOVEL,W Grand Blvd & Scovel Pl,42.353821,-83.110805,DDOT GTFS
POINT (-83.09876299999996 42.333949000000075),WGVINB,2415,4328,GRAND BLVD & VINEWOOD,W Grand Blvd & Vinewood St,42.333949,-83.098763,DDOT GTFS
POINT (-83.09694299999995 42.334118000000046),WGMKSB,2416,4329,GRAND BLVD & MARTIN LUTHER KING,W Grand Blvd & Martin Luther King Jr Blvd,42.334118,-83.096943,DDOT GTFS
POINT (-83.09547599999996 42.33483200000006),MA25WB,2417,4333,MARTIN LUTHER KING BLVD & 25TH,Martin Luther King Jr Blvd & 25th St,42.334832,-83.095476,DDOT GTFS
POINT (-83.09403399999997 42.33503700000006),MA24EB,2418,4334,MARTIN LUTHER KING BLVD & 24TH,Martin Luther King Jr Blvd & 24th St,42.335037,-83.094034,DDOT GTFS
POINT (-83.09341099999995 42.335465000000056),MA23WB,2419,4335,MARTIN LUTHER KING BLVD & 23RD,Martin Luther King Jr Blvd & 23rd St,42.335465,-83.093411,DDOT GTFS
POINT (-83.09179799999998 42.33575900000005),MATIEB,2420,4336,MARTIN LUTHER KING BLVD & TILLMAN,Martin Luther King Jr Blvd & Tillman St,42.335759,-83.091798,DDOT GTFS
POINT (-83.08781399999998 42.336963000000026),MALAEB,2421,4343,MARTIN LUTHER KING BLVD & LAWTON,Martin Luther King Jr Blvd & Lawton Ave,42.336963,-83.087814,DDOT GTFS
POINT (-83.08873099999994 42.33691900000008),MALAWB,2422,4344,MARTIN LUTHER KING BLVD & LAWTON,Martin Luther King Jr Blvd & Lawton Ave,42.336919,-83.088731,DDOT GTFS
POINT (-83.09141899999997 42.33614300000005),MAJEWB,2423,4345,MARTIN LUTHER KING BLVD & JEFFERIES,Martin Luther King Jr Blvd & Fisher Fwy Service Dr,42.336143,-83.091419,DDOT GTFS
POINT (-83.08670599999994 42.33746600000006),2685 MAR,2424,4346,2685 MARTIN LUTHER KING BLVD,,42.337466,-83.086706,DDOT GTFS
POINT (-83.08631099999997 42.337758000000065),MA18WB,2425,4347,MARTIN LUTHER KING BLVD & 18TH,Martin Luther King Jr Blvd & 18th St,42.337758,-83.086311,DDOT GTFS
POINT (-83.08392799999996 42.338167000000055),MA17EB,2426,4348,MARTIN LUTHER KING BLVD & 17TH,Martin Luther King Jr Blvd & 17th St,42.338167,-83.083928,DDOT GTFS
POINT (-83.08056799999997 42.33927300000005),MA14EB,2427,4352,MARTIN LUTHER KING BLVD & 14TH,Martin Luther King Jr Blvd & 14th St,42.339273,-83.080568,DDOT GTFS
POINT (-83.08095899999995 42.33907700000003),14MASB,2428,4353,14TH & MARTIN LUTHER KING BOULEVARD,14th St & Martin Luther King Jr Blvd,42.339077,-83.080959,DDOT GTFS
POINT (-83.08121499999999 42.33934500000004),MA14WB,2429,4354,MARTIN LUTHER KING BLVD & 14TH,Martin Luther King Jr Blvd & 14th St,42.339345,-83.081215,DDOT GTFS
POINT (-83.07676699999996 42.34047700000008),MA12EB,2430,4355,MARTIN LUTHER KING BLVD & 12TH,Martin Luther King Jr Blvd & Rosa Parks Blvd,42.340477,-83.076767,DDOT GTFS
POINT (-83.07780199999996 42.34209700000008),ROMANB,2431,4356,ROSA PARKS BLVD & MAGNOLIA,Rosa Parks Blvd & Magnolia St,42.342097,-83.077802,DDOT GTFS
POINT (-83.10631899999998 42.43931500000008),SRBRSB,2729,4784,STATE FAIR & BRIDGE,,42.439315,-83.106319,DDOT GTFS
POINT (-83.07740199999995 42.34054900000007),MA12WB,2432,4357,MARTIN LUTHER KING BLVD & 12TH,Martin Luther King Jr Blvd & Rosa Parks Blvd,42.340549,-83.077402,DDOT GTFS
POINT (-83.07703499999997 42.34069200000005),ROMANB,2433,4358,ROSA PARKS BLVD & MARTIN LUTHER KIN,Rosa Parks Blvd & Martin Luther King Jr Blvd,42.340692,-83.077035,DDOT GTFS
POINT (-83.07460399999997 42.341128000000026),MACOEB,2434,4359,MARTIN LUTHER KING BLVD & COCHRANE,Martin Luther King Jr Blvd & Cochrane St,42.341128,-83.074604,DDOT GTFS
POINT (-83.07507999999996 42.34125400000005),MACOWB,2435,4360,MARTIN LUTHER KING BLVD & COCHRANE,Martin Luther King Jr Blvd & Cochrane St,42.341254,-83.07508,DDOT GTFS
POINT (-83.07308699999999 42.34194900000006),MATRWB,2436,4361,MARTIN LUTHER KING BLVD & TRUMBULL,Martin Luther King Jr Blvd & Trumbull St,42.341949,-83.073087,DDOT GTFS
POINT (-83.07257499999997 42.34182400000003),TRMANB,2437,4362,TRUMBULL & MARTIN LUTHER KING BLVD,Trumbull St & Martin Luther King Jr Blvd,42.341824,-83.072575,DDOT GTFS
POINT (-83.06481299999996 42.34426600000006),MA3REB,2438,4363,MARTIN LUTHER KING BLVD & 3RD,Martin Luther King Jr Blvd & 3rd St,42.344266,-83.064813,DDOT GTFS
POINT (-83.07291699999996 42.34175200000004),TRMASB,2439,4364,TRUMBULL & MARTIN LUTHER KING BLVD,Trumbull St & Myrtle St,42.341752,-83.072917,DDOT GTFS
POINT (-83.07025499999997 42.34132100000005),GRGIWB,2440,4368,GRAND RIVER & GIBSON,Grand River Ave & Gibson St,42.341321,-83.070255,DDOT GTFS
POINT (-83.06946199999999 42.34085500000003),GRASSB,2441,4370,GRAND RIVER & ASH,Grand River Ave & Ash St,42.340855,-83.069462,DDOT GTFS
POINT (-83.06891199999995 42.340550000000064),GRBRSB,2442,4371,GRAND RIVER & BROOKLYN,Grand River Ave & Brooklyn St,42.34055,-83.068912,DDOT GTFS
POINT (-83.06450599999994 42.33902500000005),GR5TWB,2443,4374,GRAND RIVER & 5TH,Grand River Ave & 5th St,42.339025,-83.064506,DDOT GTFS
POINT (-83.06432299999994 42.33862300000004),GR5TEB,2444,4375,GRAND RIVER & 5TH,Grand River Ave & 5th St,42.338623,-83.064323,DDOT GTFS
POINT (-82.97060599999998 42.445884000000035),GTMHWB,2445,4377,GRATIOT & MOHICAN,Gratiot Ave & Mohican St,42.445884,-82.970606,DDOT GTFS
POINT (-83.06055199999997 42.33717000000007),GR3REB,2446,4379,GRAND RIVER & 3RD,Grand River Ave & 3rd Ave,42.33717,-83.060552,DDOT GTFS
POINT (-82.99490799999995 42.35148300000003),JFVDEB,2447,4380,JEFFERSON & VAN DYKE,E Jefferson Ave & Van Dyke St,42.351483,-82.994908,DDOT GTFS
POINT (-83.07178299999998 42.36074700000006),2NPLNB,2448,4387,SECOND & PALMER,2nd Ave & W Palmer St,42.360747,-83.071783,DDOT GTFS
POINT (-83.07282699999996 42.35779700000006),ANKRNB,2449,4388,ANTHONY WAYNE & KIRBY,3rd St & Merrick St,42.357797,-83.072827,DDOT GTFS
POINT (-83.09104099999996 42.31185300000004),FTMKEB,2450,4393,FORT & Mc KINSTRY,W Fort St & Mckinstry St,42.311853,-83.091041,DDOT GTFS
POINT (-83.25790099999995 42.34186100000005),WRDAWB,2451,4397,WARREN & DACOSTA,Warren Ave & Dacosta St,42.341861,-83.257901,DDOT GTFS
POINT (-83.25698499999999 42.34171800000007),WRDAEB,2452,4398,WARREN & DACOSTA,Warren Ave & Dacosta St,42.341718,-83.256985,DDOT GTFS
POINT (-83.25539699999996 42.34188000000006),WRROWB,2453,4399,WARREN & ROCKDALE,Warren Ave & Dolphin Ave,42.34188,-83.255397,DDOT GTFS
POINT (-83.25426099999999 42.34171900000007),WRPAEB,2454,4400,WARREN & PARKLAND,Warren Ave & Parkland St,42.341719,-83.254261,DDOT GTFS
POINT (-83.25258799999995 42.34206900000004),WROUWB,2455,4401,WARREN & W. OUTER DRIVE,Warren Ave & W Outer Dr,42.342069,-83.252588,DDOT GTFS
POINT (-83.25218499999994 42.34194400000007),WROUEB,2456,4402,W WARREN & W OUTER DR,Warren Ave & W Outer Dr,42.341944,-83.252185,DDOT GTFS
POINT (-83.24721199999999 42.357534000000044),JYTRWB,2457,4409,JOY RD & TRINITY,Joy Rd & Trinity Ave,42.357534,-83.247212,DDOT GTFS
POINT (-83.24673499999994 42.35727500000007),JYTREB,2458,4410,JOY RD & TRINITY,Joy Rd & Trinity Ave,42.357275,-83.246735,DDOT GTFS
POINT (-83.20661099999995 42.34363600000006),WRASWB,2459,4411,WARREN & ASBURY PARK,W Warren Ave & Asbury Park,42.343636,-83.206611,DDOT GTFS
POINT (-83.20614599999999 42.343368000000055),WRASEB,2460,4412,WARREN & ASBURY PARK,W Warren Ave & Asbury Park,42.343368,-83.206146,DDOT GTFS
POINT (-83.20718799999997 42.36511900000005),CGASEB,2461,4413,CHICAGO & ASBURY PARK,W Chicago St & Asbury Park,42.365119,-83.207188,DDOT GTFS
POINT (-83.20585499999999 42.358134000000064),JYMEWB,2462,4414,JOY RD & METTETAL,Joy Rd & Mettetal St,42.358134,-83.205855,DDOT GTFS
POINT (-83.20546399999995 42.35786600000006),JYMEEB,2463,4415,JOY RD & METTETAL,Joy Rd & Mettetal St,42.357866,-83.205464,DDOT GTFS
POINT (-83.20354599999996 42.358134000000064),JYMAWB,2464,4416,JOY RD & MANSFIELD,Joy Rd & Mansfield St,42.358134,-83.203546,DDOT GTFS
POINT (-83.20338699999996 42.35786600000006),JYMAEB,2465,4417,JOY RD & MANSFIELD,Joy Rd & Mansfield St,42.357866,-83.203387,DDOT GTFS
POINT (-83.14559399999996 42.344565000000046),WRCEEB,2466,4418,WARREN & CENTRAL,W Warren Ave & Central St,42.344565,-83.145594,DDOT GTFS
POINT (-83.14613099999997 42.34483400000005),WRCEWB,2467,4419,WARREN & CENTRAL,W Warren Ave & Central St,42.344834,-83.146131,DDOT GTFS
POINT (-83.14263799999998 42.34458200000006),WRPREB,2468,4421,WARREN & PRAIRIE,W Warren Ave & Prairie St,42.344582,-83.142638,DDOT GTFS
POINT (-83.14293099999998 42.34483300000005),WRPRWB,2469,4422,WARREN & PRAIRIE,W Warren Ave & Prairie St,42.344833,-83.142931,DDOT GTFS
POINT (-83.12171199999995 42.35636800000003),BCPASB,2470,4423,BEECHWOOD & PACIFIC,Beechwood St & Pacific St,42.356368,-83.121712,DDOT GTFS
POINT (-83.12076099999996 42.35463200000004),BCSESB,2471,4424,BEECHWOOD & SEEBALT,Beechwood St & Seebaldt St,42.354632,-83.120761,DDOT GTFS
POINT (-83.12100399999997 42.35585800000007),BCALNB,2472,4425,BEECHWOOD & ALLENDALE,Beechwood St & Allendale St,42.355858,-83.121004,DDOT GTFS
POINT (-83.00595799999996 42.36690100000004),MKVAEB,3792,6336,MACK & VAN DYKE,,42.366901,-83.005958,DDOT GTFS
POINT (-83.11064499999998 42.34479700000003),WRSCEB,2473,4427,WARREN & SCOTTEN,W Warren Ave & Scotten St,42.344797,-83.110645,DDOT GTFS
POINT (-83.11123099999998 42.34503900000004),WRSCWB,2474,4428,WARREN & SCOTTEN,W Warren Ave & Scotten St,42.345039,-83.111231,DDOT GTFS
POINT (-83.10920299999998 42.34508200000005),WRBAWB,2475,4429,WARREN & BANGOR,W Warren Ave & Bangor St,42.345082,-83.109203,DDOT GTFS
POINT (-83.10784799999999 42.344768000000045),WGWASB,2476,4430,GRAND BLVD & WARREN,W Grand Blvd & W Warren Ave,42.344768,-83.107848,DDOT GTFS
POINT (-83.01928399999997 42.373744000000045),WRGRWB,2477,4431,WARREN & E. GRAND BOULEVARD,E Warren Ave & E Grand Blvd,42.373744,-83.019284,DDOT GTFS
POINT (-83.10757899999999 42.34486700000008),WRGREB,2478,4432,WARREN & W. GRAND BOULEVARD,W Warren Ave & W Grand Blvd,42.344867,-83.107579,DDOT GTFS
POINT (-83.10447599999998 42.34513300000003),WRMCWB,2479,4433,WARREN & MC KINLEY,Mckinley St,42.345133,-83.104476,DDOT GTFS
POINT (-83.10380399999997 42.34493500000008),WRMCEB,2480,4434,WARREN & MC KINLEY,W Warren Ave & Mckinley St,42.344935,-83.103804,DDOT GTFS
POINT (-83.25777099999993 42.41640800000005),GRLAWB,2481,4439,GRAND RIVER & LAHSER,Grand River Ave & Lahser Rd,42.416408,-83.257771,DDOT GTFS
POINT (-83.25772199999994 42.41635400000007),LHGRSB,2482,4441,LAHSER & GRAND RIVER,Lahser Rd & Grand River Ave,42.416354,-83.257722,DDOT GTFS
POINT (-83.25751299999996 42.41602400000005),GRLAEB,2483,4443,GRAND RIVER & LAHSER,W Grand River Ave & Lahser Rd,42.416024,-83.257513,DDOT GTFS
POINT (-83.25790699999999 42.41819700000008),LHWISB,2484,4448,LAHSER & WILLMARTH,Lahser Rd & Willmarth Ave,42.418197,-83.257907,DDOT GTFS
POINT (-83.25769899999995 42.41863500000005),LHSANB,2485,4449,LAHSER & SANTA CLARA,Lahser Rd & Santa Clara Ave,42.418635,-83.257699,DDOT GTFS
POINT (-83.25825199999997 42.421542000000045),LHCUSB,2486,4452,LAHSER & CURTIS,Lahser Rd & Curtis St,42.421542,-83.258252,DDOT GTFS
POINT (-83.25797099999994 42.42227500000007),LHCUNB,2487,4454,LAHSER & CURTIS,Lahser Rd & Curtis Ave,42.422275,-83.257971,DDOT GTFS
POINT (-83.25839999999994 42.42334000000005),LHPISB,2488,4455,LAHSER & PICKFORD,Lahser Rd & Pickford St,42.42334,-83.2584,DDOT GTFS
POINT (-83.25806999999998 42.42369800000006),LHPINB,2489,4456,LAHSER & PICKFORD,Lahser Rd & Pickford St,42.423698,-83.25807,DDOT GTFS
POINT (-83.25819499999994 42.426345000000026),LHCLNB,2490,4461,LAHSER & CLARITA,Lahser Rd & Clarita Ave,42.426345,-83.258195,DDOT GTFS
POINT (-83.25846399999995 42.42619300000007),LHCLSB,2491,4462,LAHSER & CLARITA,Lahser Rd & Clarita Ave,42.426193,-83.258464,DDOT GTFS
POINT (-83.25884499999995 42.42898300000007),7MLAWB,2492,4463,7 MILE & LAHSER,W 7 Mile Rd & Lahser Rd,42.428983,-83.258845,DDOT GTFS
POINT (-83.25831899999997 42.428769000000045),7MLAEB,2493,4464,7 MILE & LAHSER,W 7 Mile Rd & Lahser Rd,42.428769,-83.258319,DDOT GTFS
POINT (-83.25873499999994 42.428652000000056),LH7MSB,2494,4465,LAHSER & 7 MILE,Lahser Rd & W 7 Mile Rd,42.428652,-83.258735,DDOT GTFS
POINT (-83.25841799999995 42.42922500000003),LH7MNB,2495,4466,LAHSER & 7 MILE,Lahser Rd & W 7 Mile Rd,42.429225,-83.258418,DDOT GTFS
POINT (-83.25641199999995 42.42903800000005),7MBUWB,2496,4467,7 MILE & BURGESS,W 7 Mile Rd & Burgess Ave,42.429038,-83.256412,DDOT GTFS
POINT (-83.25478499999997 42.42896700000006),7MCHEB,2497,4468,7 MILE & CHAPEL,W 7 Mile Rd & Chapel St,42.428967,-83.254785,DDOT GTFS
POINT (-83.25387999999998 42.42923600000006),7MBEWB,2498,4469,7 MILE & BENTLER,W 7 Mile Rd & Bentler St,42.429236,-83.25388,DDOT GTFS
POINT (-83.25219199999998 42.428968000000054),7MWEEB,2499,4470,7 MILE & WESTBROOK,W 7 Mile Rd & Westbrook St,42.428968,-83.252192,DDOT GTFS
POINT (-83.25136099999997 42.42923700000006),7MBLWB,2500,4471,7 MILE & BLACKSTONE,W 7 Mile Rd & Blackstone St,42.429237,-83.251361,DDOT GTFS
POINT (-83.24959899999999 42.42901400000005),7MTREB,2501,4472,7 MILE & TRINITY,W 7 Mile Rd & Trinity St,42.429014,-83.249599,DDOT GTFS
POINT (-83.24897599999997 42.429310000000044),7MBUWB,2502,4473,7 MILE & BURT ROAD,W 7 Mile Rd & Burt Rd,42.42931,-83.248976,DDOT GTFS
POINT (-82.98632299999997 42.434721000000025),7MPKEB,2503,4474,7 MILE & PELKEY,E 7 Mile Rd & Pelkey St,42.434721,-82.986323,DDOT GTFS
POINT (-83.24727599999994 42.42914900000005),7MPIEB,2504,4475,7 MILE & PIERSON,W 7 Mile Rd & Pierson St,42.429149,-83.247276,DDOT GTFS
POINT (-83.24529399999994 42.42919500000005),7MPAEB,2505,4477,7 MILE & PATTON,W 7 Mile Rd & Patton St,42.429195,-83.245294,DDOT GTFS
POINT (-83.24462199999994 42.42943600000007),7MFIWB,2506,4478,7 MILE & FIELDING,W 7 Mile Rd & Fielding St,42.429436,-83.244622,DDOT GTFS
POINT (-83.24284799999998 42.429178000000036),7MSTEB,2507,4479,7 MILE & STOUT,W 7 Mile Rd & Stout St,42.429178,-83.242848,DDOT GTFS
POINT (-83.24344799999994 42.429437000000064),7MVOWB,2508,4480,7 MILE & VOTROBECK DRIVE,W 7 Mile Rd & Votrobeck Dr,42.429437,-83.243448,DDOT GTFS
POINT (-83.24079399999994 42.42943800000006),7MHEWB,2509,4481,7 MILE & HEYDEN,W 7 Mile Rd & Heyden St,42.429438,-83.240794,DDOT GTFS
POINT (-83.24015799999995 42.429170000000056),7MHEEB,2510,4482,7 MILE & HEYDEN,W 7 Mile Rd & Heyden St,42.42917,-83.240158,DDOT GTFS
POINT (-83.23645199999999 42.42946600000005),7MWEEB,2511,4484,7 MILE & WESTMORELAND,W 7 Mile Rd & Westmoreland Rd,42.429466,-83.236452,DDOT GTFS
POINT (-83.23591399999998 42.42973500000005),7MANWB,2512,4485,7 MILE & ANNCHESTER,W 7 Mile Rd & Annchester Rd,42.429735,-83.235914,DDOT GTFS
POINT (-83.23440899999997 42.429467000000045),7MEDEB,2513,4486,7 MILE & EDINBOROUGH ROAD,W 7 Mile Rd & Edinborough Rd,42.429467,-83.234409,DDOT GTFS
POINT (-83.23367599999995 42.42973500000005),7MHUWB,2514,4487,7 MILE & HUNTINGTON,W 7 Mile Rd & Huntington Rd,42.429735,-83.233676,DDOT GTFS
POINT (-83.18585199999995 42.51725800000003),WD13MSB,5534,10197,Woodward & 13 Mile,,42.517258,-83.185852,DDOT GTFS
POINT (-83.23198799999994 42.42947600000008),7MGREB,2515,4488,7 MILE & GRANDVILLE,W 7 Mile Rd & Grandville Ave,42.429476,-83.231988,DDOT GTFS
